iso3c,year,gdp_const_2015_usd
GRC,2017,197370820217.692
GRL,2017,2617499780.41644
GRD,2017,1080200382.60863
GUM,2017,5861264058.23476
GTM,2017,65817811430.0879
GIN,2017,10749606370.4679
GNB,2017,1271652706.03289
GUY,2017,4608708975.07815
HTI,2017,15498296353.5977
HND,2017,22852116284.6356
HKG,2017,328116204743.636
HUN,2017,133589642960.172
ISL,2017,19456350341.8065
IND,2017,2432016068497.75
IDN,2017,950021694164.001
IRN,2017,458739730634.758
IRQ,2017,186314571374.742
IRL,2017,336707637029.955
IMN,2017,7792384786.37832
ISR,2017,330783435889.189
ITA,2017,1898202609462.08
JAM,2017,15729242259.4032
JPN,2017,4553466417290.11
JOR,2017,40330034782.8485
KAZ,2017,194059760924.352
KEN,2017,75879571212.3885
KIR,2017,212828045.375187
PRK,2017,..
KOR,2017,1642548917819.59
XKX,2017,6967382841.60846
KWT,2017,112380895138.2
KGZ,2017,7297999868.50301
LAO,2017,16503694943.2856
LVA,2017,27935083541.205
LBN,2017,51163399287.7034
LSO,2017,2368122098.53455
LBR,2017,3254893758.73415
LBY,2017,63584342257.9606
LIE,2017,..
LTU,2017,44618059836.1503
LUX,2017,63892707251.4305
MAC,2017,49051541817.7349
MDG,2017,12238318933.7165
MWI,2017,9827959688.35226
MYS,2017,333061328477.268
MDV,2017,4703536561.40931
MLI,2017,17406945659.5769
MLT,2017,13334316042.9201
MHL,2017,195000000
MRT,2017,6636194355.58626
MUS,2017,13129418116.1342
MEX,2017,1257912134612.3
FSM,2017,319911415.240516
MDA,2017,8500675703.95748
MCO,2017,6246325873.74088
MNG,2017,12457761002.7432
MNE,2017,4282287496.64778
MAR,2017,116603009678.139
MOZ,2017,17418032489.647
MMR,2017,66973743449.8257
NAM,2017,11222512162.9739
NRU,2017,82759388.3344094
NPL,2017,26662720369.2492
NLD,2017,816650691531.918
NCL,2017,..
NZL,2017,191208740301.496
NIC,2017,13956550774.5717
NER,2017,10752347793.0235
NGA,2017,488964081500.903
MKD,2017,10463154366.0785
MNP,2017,1448278787.87879
NOR,2017,402355151331.034
OMN,2017,82934277088.5646
PAK,2017,333853050597.697
PLW,2017,282170906.738952
PAN,2017,61667283149.9355
PNG,2017,23725951011.6612
PRY,2017,39573101423.9484
PER,2017,202276318741.548
PHL,2017,351113338965.581
POL,2017,520089746650.75
PRT,2017,209757330876.906
PRI,2017,99124231779.4147
QAT,2017,164199341779.27
ROU,2017,197967999561.02
RUS,2017,1391065651845.68
RWA,2017,9408633100.29498
WSM,2017,902464748.18719
SMR,2017,1456429357.00178
STP,2017,284706696.977306
SAU,2017,713567089638.542
SEN,2017,20304894471.3123
SRB,2017,43531153349.2666
SYC,2017,1717657339.98638
SLE,2017,7457128029.04966
SGP,2017,333846562289.746
SXM,2017,1323735540.53767
SVK,2017,93529165482.8938
SVN,2017,46282469720.8281
SLB,2017,1423021077.98042
SOM,2017,7555288980.07721
ZAF,2017,353055253707.071
SSD,2017,..
ESP,2017,1277275696051.09
LKA,2017,95165677467.0656
KNA,2017,997065001.528822
LCA,2017,1932793731.46772
MAF,2017,..
VCT,2017,831877075.602191
SDN,2017,53900054790.1369
SUR,2017,4950790053.58146
SWE,2017,521937949816.044
CHE,2017,718132464454.115
SYR,2017,15300590613.0367
TJK,2017,9469953672.84779
TZA,2017,54078588995.4215
THA,2017,432422173710.333
TLS,2017,1586016118.47795
TGO,2017,6238441246.41392
TON,2017,481332022.49063
TTO,2017,23608962518.1707
TUN,2017,47333713938.692
TUR,2017,964205820086.089
TKM,2017,40490550853.5767
TCA,2017,2019043138.35929
TUV,2017,39847948.4184971
UGA,2017,34998276801.8745
UKR,2017,95453762636.0202
ARE,2017,399301267917.2
GBR,2017,3101591068534.48
USA,2017,18992846546661.7
URY,2017,59675827116.7172
UZB,2017,95322862968.5109
VUT,2017,820749507.202776
VEN,2017,87762679935.5076
VNM,2017,272980590259.187
VIR,2017,3694274279.6158
PSE,2017,15426900000
YEM,2017,36514386855.1096
ZMB,2017,22826646593.6169
ZWE,2017,21076969325.2127
AFE,2017,954270680011.48
AFW,2017,797434700175.353
ARB,2017,2708038387311.84
CSS,2017,60166751937.5848
CEB,2017,1401661855891.18
EAR,2017,11019360228440.7
EAS,2017,24518631574320.8
EAP,2017,15393021384543.9
TEA,2017,15374067973933.6
EMU,2017,12358800163596.6
ECS,2017,21616385542694.6
ECA,2017,1645721184922.11
TEC,2017,3863082773694.75
EUU,2017,14310687274644.1
FCS,2017,1508066703688.21
HPC,2017,739297864826.299
HIC,2017,52171217990931.2
IBD,2017,28488351316386
IBT,2017,30813234830704.3
IDB,2017,1161353475889.83
IDX,2017,1163530038428.55
IDA,2017,2324883514318.38
LTE,2017,20667045850521.3
LCN,2017,5332575619822.81
LAC,2017,4644434583052.38
TLA,2017,5112262470836.94
LDC,2017,1024756520342.2
LMY,2017,28085157761164.9
LIC,2017,370459501005.707
LMC,2017,5694932890227.6
MEA,2017,3795705838717.29
MNA,2017,1943768539812.59
TMN,2017,1928341639812.59
MIC,2017,27715051842968.3
NAC,2017,20620082381951.8
INX,2017,..
OED,2017,49804771487583.6
OSS,2017,132824243552.788
PSS,2017,9813804355.85463
PST,2017,46712237648480.4
PRE,2017,1381777968905.8
SST,2017,202804799846.228
SAS,2017,2783774592239.64
TSA,2017,2783774592239.64
SSF,2017,1751705380186.83
SSA,2017,1675525781277.53
UMC,2017,22020118952740.6
WLD,2017,80417743987091.5
TSS,2017,1751705380186.83
AFG,2018,20323499020.3639
ALB,2018,12761785703.1071
DZA,2018,200496402625.853
ASM,2018,631900763.358779
AND,2018,2949519480.26811
AGO,2018,100050434318.105
ATG,2018,1640501407.75149
ARG,2018,583118120294.002
ARM,2018,11958638938.496
ABW,2018,3203987172.7481
AUS,2018,1467158231105.1
AUT,2018,406235924915.185
AZE,2018,52302373078.674
BHS,2018,12385211217.3941
BHR,2018,36164044588.1584
BGD,2018,239111739541.452
BRB,2018,5750071519.41267
BLR,2018,58198729025.2815
BEL,2018,482317238282.145
BLZ,2018,2170181947.82235
BEN,2018,13268812302.6618
BMU,2018,6819905984.64909
BTN,2018,2507622616.54362
BOL,2018,36878987707.3734
BIH,2018,18155173558.4672
BWA,2018,15734967212.8207
BRA,2018,1797736638146.82
VGB,2018,..
BRN,2018,12784137461.5724
BGR,2018,54990790971.5665
BFA,2018,14194244128.6065
BDI,2018,3172504889.35261
CPV,2018,1978536809.33193
KHM,2018,30665817313.8491
CMR,2018,36242614248.5756
CAN,2018,1664832887873.71
CYM,2018,5229501727.25244
CAF,2018,1927167163.54408
TCD,2018,14522052213.2592
CHI,2018,10533640271.4811
CHL,2018,260027117802.785
CHN,2018,13745158275136.7
COL,2018,311479214511.795
COM,2018,1073934613.01512
COD,2018,44601688163.9569
COG,2018,10472514332.3273
CRI,2018,62862779082.5908
CIV,2018,55294253263.7438
HRV,2018,56086115348.75
CUB,2018,91169039692.7712
CUW,2018,2924640415.44914
CYP,2018,23845497750.3008
CZE,2018,209798950825.42
DNK,2018,326500781502.599
DJI,2018,2869605010.3792
DMA,2018,563196657.633243
DOM,2018,84301701754.6018
ECU,2018,103373033702.498
EGY,2018,377141312302.669
SLV,2018,25166352435.5773
GNQ,2018,10634279338.5817
ERI,2018,..
EST,2018,26326306710.8582
SWZ,2018,4167866438.89669
ETH,2018,79537377550.6924
FRO,2018,2775895516.47884
FJI,2018,5246466309.21901
FIN,2018,250058685918.643
FRA,2018,2556210832760.02
PYF,2018,5785013023.38646
GAB,2018,14876945089.6921
GMB,2018,1579264608.77791
GEO,2018,17565660917.3341
DEU,2018,3640049243667.4
GHA,2018,58684861220.5087
GIB,2018,..
GRC,2018,201445880434.67
GRL,2018,2633808516.64035
GRD,2018,1127312678.42806
GUM,2018,5812719199.27207
GTM,2018,68060140995.097
GIN,2018,11433119223.7578
GNB,2018,1319485332.4773
GUY,2018,4813377725.77348
HTI,2018,15756778637.9976
HND,2018,23730778960.5382
HKG,2018,337457513840.276
HUN,2018,141078862882.165
ISL,2018,20363166145.0836
IND,2018,2588974770244.57
IDN,2018,999178586309.021
IRN,2018,441546348305.719
IRQ,2018,191221819559.378
IRL,2018,362595940328.693
IMN,2018,7964861239.48697
ISR,2018,344027669320.131
ITA,2018,1913894038926.83
JAM,2018,16124965549.2249
JPN,2018,4582763011478.55
JOR,2018,41103996749.7366
KAZ,2018,202016211108.857
KEN,2018,80165208728.3956
KIR,2018,220233266.963344
PRK,2018,..
KOR,2018,1694718171579.25
XKX,2018,7204735953.90435
KWT,2018,115463874454.862
KGZ,2018,7572252145.25549
LAO,2018,17534839203.1116
LVA,2018,29139005429.8548
LBN,2018,50199119756.2008
LSO,2018,2333058897.5103
LBR,2018,3292571599.13518
LBY,2018,68633808773.5188
LIE,2018,..
LTU,2018,46812540124.5928
LUX,2018,64922207640.6436
MAC,2018,52170812899.485
MDG,2018,12629254472.2012
MWI,2018,10255826273.6659
MYS,2018,349191778300.005
MDV,2018,5106580520.20896
MLI,2018,18254289663.8519
MLT,2018,14292948664.8282
MHL,2018,205700000
MRT,2018,6952885074.44597
MUS,2018,13655479838.659
MEX,2018,1282719194577.95
FSM,2018,319911415.240516
MDA,2018,8847128857.51461
MCO,2018,6602235351.40181
MNG,2018,13422599720.3616
MNE,2018,4484964786.60981
MAR,2018,120177639735.159
MOZ,2018,18025039081.8692
MMR,2018,71172235146.7291
NAM,2018,11341464002.1253
NRU,2018,82058037.5858134
NPL,2018,28695053195.3457
NLD,2018,835096710412.613
NCL,2018,..
NZL,2018,197844796498.754
NIC,2018,13487142194.6088
NER,2018,11527744540.163
NGA,2018,498365674277.734
MKD,2018,10764555646.4726
MNP,2018,1165903030.30303
NOR,2018,405690399924.369
OMN,2018,84001727416.2074
PAK,2018,354390697428.203
PLW,2018,278660962.692401
PAN,2018,64083529457.2571
PNG,2018,23659695751.3327
PRY,2018,40841122661.1912
PER,2018,210305376512.78
PHL,2018,373379140695.818
POL,2018,552573816155.989
PRT,2018,215937376369.165
PRI,2018,94801000739.6964
QAT,2018,166226927746.608
ROU,2018,208647427408.285
RUS,2018,1430116278515.49
RWA,2018,10209916254.6891
WSM,2018,896962897.99084
SMR,2018,1478187032.62147
STP,2018,297171520.830854
SAU,2018,736593549189.516
SEN,2018,21565674310.7132
SRB,2018,45555069182.0072
SYC,2018,1802500555.76177
SLE,2018,7672926606.69678
SGP,2018,345370865382.867
SXM,2018,1232967219.66025
SVK,2018,97328432250.4869
SVN,2018,48309217703.4135
SLB,2018,1462095137.08983
SOM,2018,7710498420.37301
ZAF,2018,358551560868.533
SSD,2018,..
ESP,2018,1307871701701.25
LKA,2018,97364084798.8326
KNA,2018,1017041453.06618
LCA,2018,1988589215.44077
MAF,2018,..
VCT,2018,858294259.20171
SDN,2018,52455031754.9093
SUR,2018,5195768566.26648
SWE,2018,531177584320.755
CHE,2018,738674254331.744
SYR,2018,15513754781.2974
TJK,2018,10189670046.8255
TZA,2018,57054358529.8857
THA,2018,450682801200.339
TLS,2018,1578617315.67268
TGO,2018,6537585941.16754
TON,2018,483872624.14682
TTO,2018,23385751652.6468
TUN,2018,48567689496.9783
TUR,2018,997645953748.995
TKM,2018,43000964982.7593
TCA,2018,2155382023.58255
TUV,2018,40400752.5680826
UGA,2018,37204541496.6985
UKR,2018,98783535744.1445
ARE,2018,405439194566.321
GBR,2018,3149707010747.53
USA,2018,19556270302218.3
URY,2018,59774159517.7554
UZB,2018,100622047495.601
VUT,2018,844553132.872594
VEN,2018,70512625399.3064
VNM,2018,293358610036.841
VIR,2018,3763664087.51334
PSE,2018,15616200000
YEM,2018,36789138480.0859
ZMB,2018,23747586257.2512
ZWE,2018,22132908952.043
AFE,2018,980085554466.136
AFW,2018,820597501289.754
ARB,2018,2780412155095.67
CSS,2018,60895298300.8374
CEB,2018,1471091465811.38
EAR,2018,11416936484621.9
EAS,2018,25694274748716.8
EAP,2018,16399284319211.3
TEA,2018,16379063830847
EMU,2018,12578775845340.4
ECS,2018,22083088512620.3
ECA,2018,1707629450920.31
TEC,2018,4010043879320.39
EUU,2018,14603544059407.1
FCS,2018,1530016405340.24
HPC,2018,770302629031.404
HIC,2018,53414259824681.6
IBD,2018,29873056648993.7
IBT,2018,32299375295850.9
IDB,2018,1206220444675.87
IDX,2018,1220098202181.41
IDA,2018,2426318646857.28
LTE,2018,21791288797381.1
LCN,2018,5397521762017.82
LAC,2018,4716151931659.62
TLA,2018,5178849846985.19
LDC,2018,1072504221259.81
LMY,2018,29487318731945.8
LIC,2018,381006074430.743
LMC,2018,6003797336992.31
MEA,2018,3886800967972.17
MNA,2018,1984591032025.54
TMN,2018,1968974832025.54
MIC,2018,29106285154757.5
NAC,2018,21227923096076.6
INX,2018,..
OED,2018,50982465440210
OSS,2018,138613123791.174
PSS,2018,10080834717.2397
PST,2018,47769442942200.4
PRE,2018,1418502376439.21
SST,2018,209589256809.251
SAS,2018,2961759850916.95
TSA,2018,2961759850916.95
SSF,2018,1800683055755.89
SSA,2018,1719343177649.44
UMC,2018,23102487817765.2
WLD,2018,83050587362222.8
TSS,2018,1800683055755.89
AFG,2019,21118473702.3471
ALB,2019,13025007474.8895
DZA,2019,202300870247.92
ASM,2019,628818320.610687
AND,2019,3008968450.49925
AGO,2019,99845650843.2744
ATG,2019,1692541753.29144
ARG,2019,571450737224.442
ARM,2019,12867495497.6469
ABW,2019,3243239612.14075
AUS,2019,1499347932643.95
AUT,2019,413365268699.049
AZE,2019,53599371924.6281
BHS,2019,12281350586.0076
BHR,2019,36906448210.9064
BGD,2019,257958323968.613
BRB,2019,5763165130.17653
BLR,2019,59040547731.7471
BEL,2019,494099718080.569
BLZ,2019,2262557632.66642
BEN,2019,14179807374.6843
BMU,2019,6840850356.57848
BTN,2019,2651940022.25787
BOL,2019,37434651169.5829
BIH,2019,18679105074.1119
BWA,2019,16212015762.4196
BRA,2019,1819683008336.22
VGB,2019,..
BRN,2019,13278735842.9555
BGR,2019,57076766353.313
BFA,2019,15030172259.3791
BDI,2019,3313977733.08389
CPV,2019,2116002110.92756
KHM,2019,33099747942.811
CMR,2019,37502066832.7403
CAN,2019,1696605090551.84
CYM,2019,5434269999.23381
CAF,2019,1986909345.61394
TCD,2019,15303748438.8629
CHI,2019,10699371928.6621
CHL,2019,261676645417.276
CHN,2019,14579283528148.4
COL,2019,321405606655.842
COM,2019,1092843397.42943
COD,2019,44849398935.1374
COG,2019,10590275024.738
CRI,2019,64382494195.8
CIV,2019,59010785540.9857
HRV,2019,57825641269.2151
CUB,2019,91020354637.1475
CUW,2019,2830872591.42199
CYP,2019,25246562822.6821
CZE,2019,217279912681.73
DNK,2019,332088518944.146
DJI,2019,3028726927.17701
DMA,2019,585432211.240413
DOM,2019,88427452425.8944
ECU,2019,103544017315.435
EGY,2019,398080548973.052
SLV,2019,25779775126.5993
GNQ,2019,10051326714.9325
ERI,2019,..
EST,2019,27307395871.0676
SWZ,2019,4435938143.62829
ETH,2019,86189951998.924
FRO,2019,2901879820.04399
FJI,2019,5215934671.17568
FIN,2019,253433824168.6
FRA,2019,2608036638906.12
PYF,2019,5940599015.38201
GAB,2019,15460241661.1259
GMB,2019,1677527292.27233
GEO,2019,18510819818.4957
DEU,2019,3675639268112.03
GHA,2019,62503939826.8611
GIB,2019,..
GRC,2019,206033167050.895
GRL,2019,2708402650.63237
GRD,2019,1134939081.03144
GUM,2019,5959409099.18107
GTM,2019,70794727937.1204
GIN,2019,12075307751.6835
GNB,2019,1389780856.97486
GUY,2019,5071030135.73162
HTI,2019,15485274058.243
HND,2019,24338200129.3672
HKG,2019,331813719170.552
HUN,2019,148241697677.304
ISL,2019,20594942207.7632
IND,2019,2689205295885.31
IDN,2019,1049330233997.45
IRN,2019,431119516583.705
IRQ,2019,201765390224.396
IRL,2019,380627401462.693
IMN,2019,7985161906.36243
ISR,2019,356792803355.853
ITA,2019,1922107755078.16
JAM,2019,16416735750.8852
JPN,2019,4564332550096.38
JOR,2019,41823826702.478
KAZ,2019,211106940610.612
KEN,2019,84264984851.3549
KIR,2019,227422251.871424
PRK,2019,..
KOR,2019,1733930596323.25
XKX,2019,7547450874.83231
KWT,2019,118077765349.788
KGZ,2019,7920623120.2686
LAO,2019,18491844275.7106
LVA,2019,29335802338.5259
LBN,2019,46727888410.6848
LSO,2019,2299976266.27346
LBR,2019,3211334057.92828
LBY,2019,60949510655.8708
LIE,2019,..
LTU,2019,49002127329.2631
LUX,2019,66707126419.2733
MAC,2019,50886936460.4335
MDG,2019,13186360203.1442
MWI,2019,10842133933.7208
MYS,2019,364602265936.14
MDV,2019,5460112147.97969
MLI,2019,19167003985.6926
MLT,2019,14876823596.3021
MHL,2019,227200000
MRT,2019,7171275534.84383
MUS,2019,14050298678.0198
MEX,2019,1277682078094.17
FSM,2019,332969024.025843
MDA,2019,9161406662.06896
MCO,2019,7072373236.60927
MNG,2019,14174566537.4555
MNE,2019,4682030356.6341
MAR,2019,123651944968.713
MOZ,2019,18442825951.8799
MMR,2019,75854734834.642
NAM,2019,11246291861.588
NRU,2019,89071545.0717802
NPL,2019,30605298792.5448
NLD,2019,854304699526.719
NCL,2019,..
NZL,2019,202429793153.827
NIC,2019,13096437236.4148
NER,2019,12212475570.6373
NGA,2019,509371727735.744
MKD,2019,11185494933.6944
MNP,2019,1032436363.63636
NOR,2019,410249333418.695
OMN,2019,83053651985.4157
PAK,2019,363242090361.647
PLW,2019,277652130.171489
PAN,2019,66072084910.0035
PNG,2019,24719771866.5529
PRY,2019,40677000526.5933
PER,2019,215017545590.315
PHL,2019,396224439236.642
POL,2019,577884228677.544
PRT,2019,221866335067.158
PRI,2019,96389357184.3707
QAT,2019,167370994374.124
ROU,2019,216910469745.256
RUS,2019,1461551317106.21
RWA,2019,11174486370.4509
WSM,2019,936894420.746212
SMR,2019,1508721722.60406
STP,2019,303157496.465873
SAU,2019,748759049109.6
SEN,2019,22560634320.127
SRB,2019,47719029694.9033
SYC,2019,1901895701.03715
SLE,2019,8095145458.32686
SGP,2019,349888458531.086
SXM,2019,1368162086.82719
SVK,2019,99543529164.3085
SVN,2019,50002578162.6734
SLB,2019,1487670872.02155
SOM,2019,7926418061.75135
ZAF,2019,359483563936.676
SSD,2019,..
ESP,2019,1333521400432.69
LKA,2019,97149412680.2905
KNA,2019,1046924638.78381
LCA,2019,1974662679.79464
MAF,2019,..
VCT,2019,864031342.481725
SDN,2019,51312429477.3951
SUR,2019,5256433828.6406
SWE,2019,545031918111.884
CHE,2019,747109782755.794
SYR,2019,15703131995.8402
TJK,2019,10943705646.9105
TZA,2019,60363511324.6004
THA,2019,460212749509.626
TLS,2019,1960846014.97769
TGO,2019,6859420393.24743
TON,2019,482492576.867438
TTO,2019,23495134887.9587
TUN,2019,49320533876.2551
TUR,2019,1010631549472.6
TKM,2019,45710025794.8484
TCA,2019,2262756808.26439
TUV,2019,45984984.3588252
UGA,2019,39600047064.28
UKR,2019,101944118786.821
ARE,2019,410593714983.921
GBR,2019,3189276748351.15
USA,2019,20061570168697.6
URY,2019,60329073609.8215
UZB,2019,107444145839.577
VUT,2019,871926684.758592
VEN,2019,51010266124.708
VNM,2019,314947640805.601
VIR,2019,3873124066.16862
PSE,2019,15829000000
YEM,2019,..
ZMB,2019,24089861649.0155
ZWE,2019,20731353612.1651
AFE,2019,999982044537.274
AFW,2019,847526908088.33
ARB,2019,2829007673867.42
CSS,2019,61428203907.805
CEB,2019,1530410149270.2
EAR,2019,11676085719040.9
EAS,2019,26733086615367.5
EAP,2019,17364523402141.3
TEA,2019,17343097537190.7
EMU,2019,12782883063558
ECS,2019,22485746826135.8
ECA,2019,1751718869315.29
TEC,2019,4122967292466.83
EUU,2019,14877396575749.2
FCS,2019,1542490501129.03
HPC,2019,802692529518.269
HIC,2019,54426233106889.1
IBD,2019,31065231793340.2
IBT,2019,33586848994966.6
IDB,2019,1242683979382.07
IDX,2019,1278933222244.37
IDA,2019,2521617201626.44
LTE,2019,22825733435816.6
LCN,2019,5414366311242.31
LAC,2019,4744331658990.13
TLA,2019,5193850665156.53
LDC,2019,1125199095083.01
LMY,2019,30713388011037.5
LIC,2019,392475611342.453
LMC,2019,6247796271967.2
MEA,2019,3948654414995.85
MNA,2019,2012223164029.94
TMN,2019,1996394164029.94
MIC,2019,30320664411502.1
NAC,2019,21765016109606
INX,2019,..
OED,2019,51923478427354.2
OSS,2019,144496973059.909
PSS,2019,10195168084.7096
PST,2019,48636122128934.9
PRE,2019,1464244549140.76
SST,2019,216120345052.424
SAS,2019,3083030383497
TSA,2019,3083030383497
SSF,2019,1847508952625.6
SSA,2019,1759417104925.64
UMC,2019,24072868139534.9
WLD,2019,85275610244218
TSS,2019,1847508952625.6
AFG,2020,20621957125.2077
ALB,2020,12593390460.142
DZA,2020,192185826737.373
ASM,2020,656560305.343511
AND,2020,2672447226.31612
AGO,2020,95809443080.1137
ATG,2020,1373179832.3414
ARG,2020,514874343768.066
ARM,2020,11941035821.9185
ABW,2020,2468170539.29889
AUS,2020,1497345824797.34
AUT,2020,387247796560.501
AZE,2020,51348755387.0791
BHS,2020,9814105056.96843
BHR,2020,34724774104.3146
BGD,2020,266852772253.895
BRB,2020,4935303060.93692
BLR,2020,58643356627.7874
BEL,2020,470417598101.755
BLZ,2020,1956594233.22066
BEN,2020,14725558723.2985
BMU,2020,6373786302.28159
BTN,2020,2380954251.4208
BOL,2020,32673162315.3388
BIH,2020,18115912618.3228
BWA,2020,14796887965.3696
BRA,2020,1760056385298.89
VGB,2020,..
BRN,2020,13429260053.625
BGR,2020,55288418257.0389
BFA,2020,15332394848.5201
BDI,2020,3324133212.69452
CPV,2020,1675762033.71886
KHM,2020,31922812945.0881
CMR,2020,37599547048.5841
CAN,2020,1611126165625.03
CYM,2020,5165012391.41422
CAF,2020,2004791529.66202
TCD,2020,15243505756.0454
CHI,2020,9747472425.32923
CHL,2020,245600606668.884
CHN,2020,14920466234565.3
COL,2020,298309675728.093
COM,2020,1090706042.10569
COD,2020,45197173728.8833
COG,2020,9926500702.40064
CRI,2020,61631202097.7205
CIV,2020,59423700880.6615
HRV,2020,53019830857.522
CUB,2020,81054139247.4509
CUW,2020,2308902987.9911
CYP,2020,24433464399.3925
CZE,2020,205753475017.539
DNK,2020,326176991232.295
DJI,2020,3065135713.11422
DMA,2020,493481872.044211
DOM,2020,81415993438.0734
ECU,2020,93971273313.9152
EGY,2020,412213064649.087
SLV,2020,23744951345.511
GNQ,2020,9569759527.14748
ERI,2020,..
EST,2020,26519903136.8312
SWZ,2020,4304996589.59367
ETH,2020,91412658764.8474
FRO,2020,2854366727.12733
FJI,2020,4319652697.81901
FIN,2020,247120696232.09
FRA,2020,2413981867676.36
PYF,2020,5312451133.13352
GAB,2020,15176119359.5429
GMB,2020,1687449652.95674
GEO,2020,17346401920.57
DEU,2020,3523764998709.97
GHA,2020,62825173619.4157
GIB,2020,..
GRC,2020,187085880047.738
GRL,2020,2715195047.19671
GRD,2020,978809798.804488
GUM,2020,5332547224.74977
GTM,2020,69530651433.0831
GIN,2020,12643401588.6985
GNB,2020,1429964954.95595
GUY,2020,7275896377.20418
HTI,2020,14973407477.2561
HND,2020,22156260473.8169
HKG,2020,310097161184.35
HUN,2020,141809897486.431
ISL,2020,19226227440.8995
IND,2020,2533830417086.54
IDN,2020,1027656193885.38
IRN,2020,450269020578.621
IRQ,2020,177479307669.569
IRL,2020,407856325068.063
IMN,2020,7279527763.56095
ISR,2020,349579824803.208
ITA,2020,1751650987235.43
JAM,2020,15053421189.293
JPN,2020,4374056271824.01
JOR,2020,41362613665.9359
KAZ,2020,205829267103.2
KEN,2020,84035138346.859
KIR,2020,224083567.264516
PRK,2020,..
KOR,2020,1721788880530.99
XKX,2020,7144396206.5298
KWT,2020,112389586345.299
KGZ,2020,7354379549.41978
LAO,2020,18584864138.19
LVA,2020,28318076614.1623
LBN,2020,36728167162.8739
LSO,2020,2112391171.33041
LBR,2020,3115556299.79146
LBY,2020,42996651437.748
LIE,2020,..
LTU,2020,49023107998.6089
LUX,2020,66366885630.9508
MAC,2020,23203378176.6445
MDG,2020,12245161113.1284
MWI,2020,10928176721.5316
MYS,2020,344706479641.244
MDV,2020,3663253190.26213
MLI,2020,18942920941.9796
MLT,2020,14362489738.4331
MHL,2020,220900000
MRT,2020,7145411800.0896
MUS,2020,12006466620.7709
MEX,2020,1170944075446.26
FSM,2020,327398648.118022
MDA,2020,8403210632.93021
MCO,2020,6136054329.90152
MNG,2020,13528524951.0287
MNE,2020,3980071397.73552
MAR,2020,114775951852.213
MOZ,2020,18217911539.7402
MMR,2020,68991135074.4517
NAM,2020,10335184546.1643
NRU,2020,90474246.568973
NPL,2020,29880069318.7261
NLD,2020,821260592382.701
NCL,2020,..
NZL,2020,201807833897.729
NIC,2020,12803529948.2066
NER,2020,12646096746.8881
NGA,2020,476930359891.946
MKD,2020,10661068595.4055
MNP,2020,732412121.212121
NOR,2020,405005642242.722
OMN,2020,80246670660.8581
PAK,2020,358614068499.253
PLW,2020,258570955.305441
PAN,2020,54297226728.12
PNG,2020,23936789891.162
PRY,2020,40343536418.8014
PER,2020,191509018299.917
PHL,2020,358510629276.391
POL,2020,566120997479.772
PRT,2020,203663019645.466
PRI,2020,92359439312.9166
QAT,2020,161416766491.661
ROU,2020,209105975817.662
RUS,2020,1422766794794.99
RWA,2020,10797494124.6384
WSM,2020,907769700.504801
SMR,2020,1408423247.99647
STP,2020,311114954.79799
SAU,2020,720270347023.097
SEN,2020,22863414676.2849
SRB,2020,47265687464.123
SYC,2020,1678615792.63838
SLE,2020,7993685031.06354
SGP,2020,336541232520.503
SXM,2020,1185966832.34776
SVK,2020,96969818857.1148
SVN,2020,47959972369.9892
SLB,2020,1437368862.92689
SOM,2020,7707287719.38597
ZAF,2020,337307318679.639
SSD,2020,..
ESP,2020,1187633217292.02
LKA,2020,92656723482.0524
KNA,2020,886725390.821136
LCA,2020,1493605760.01109
MAF,2020,..
VCT,2020,827146498.160775
SDN,2020,49449890489.355
SUR,2020,4416708447.1504
SWE,2020,534492107010.626
CHE,2020,731108655210.761
SYR,2020,15593656903.8252
TJK,2020,11425228817.4554
TZA,2020,61565931105.4141
THA,2020,432369701127.278
TLS,2020,2582938981.94735
TGO,2020,7007740719.48155
TON,2020,491207296.771969
TTO,2020,21430194900.9331
TUN,2020,44893953703.8732
TUR,2020,1028853867659.94
TKM,2020,48406917338.9257
TCA,2020,1497558135.76773
TUV,2020,44019157.5155388
UGA,2020,40768765796.4748
UKR,2020,98118341608.386
ARE,2020,374899053476.789
GBR,2020,2868821517197.41
USA,2020,19627632559934.5
URY,2020,55890466349.1545
UZB,2020,109123866128.148
VUT,2020,828395819.755769
VEN,2020,35707915777.1561
VNM,2020,323972192107.065
VIR,2020,3810575506.93703
PSE,2020,14037400000
YEM,2020,..
ZMB,2020,23418945736.8993
ZWE,2020,19110793941.1996
AFE,2020,971806829572.918
AFW,2020,815908816333.134
ARB,2020,2679041188655.38
CSS,2020,55881751228.5968
CEB,2020,1479889473892.67
EAR,2020,11173669583731.9
EAS,2020,26717717104733.7
EAP,2020,17598115416436.5
TEA,2020,17576378713531.2
EMU,2020,12008656528555.1
ECS,2020,21275812463393.7
ECA,2020,1756555155338.02
TEC,2020,4062857172545
EUU,2020,14047404390856.5
FCS,2020,1428142774949.68
HPC,2020,802542318657.953
HIC,2020,52308536451537.5
IBD,2020,30666962381515.6
IBT,2020,33142938811957.9
IDB,2020,1201750462242.68
IDX,2020,1274225968199.62
IDA,2020,2475976430442.31
LTE,2020,22879616939971.7
LCN,2020,5042906452648.46
LAC,2020,4433580171751.37
TLA,2020,4841554749687.19
LDC,2020,1124252111022.13
LMY,2020,30368971753713.7
LIC,2020,387960453292.486
